split,audio_path,syllabary,target
train,training_data/processed/sentence_audio/Sentence_for_entry_1391.wav,ᏅᏩᏙᎯᏯᏓ ᎢᏕᎮᏍᏗ,nvwhthohiyata itehehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0087.wav,ᎠᏗᏙᏗ ᎬᏗ ᎠᏗᏔᏍᎦ ᎤᎦᎹ,atithohti kvhti atithahska ukama
train,training_data/processed/sentence_audio/Sentence_for_entry_0313.wav,ᎠᎭᏂ ᎠᏰᏟ ᎭᎴᎲᎦ,ahani ayelhi halehvka
train,training_data/processed/sentence_audio/Sentence_for_entry_1036.wav,ᎩᏟ ᎤᎿᎸᎯ ᏥᎪᏩᏘᎭ,kilhi unhalvhi tsikowahthiha
train,training_data/processed/sentence_audio/Sentence_for_entry_1479.wav,ᏒᏙᏂ ᎤᎧᎵᏨ ᎤᎦᎿᏅ ᎠᎹ ᎤᎦᎿᎾ,svtoni ukhalitsv ukanhanv ama ukanhana
train,training_data/processed/sentence_audio/Sentence_for_entry_0642.wav,ᎤᎵᏨᏓᏆᏓ ᏚᏂᏃᎩᏒ ᏗᏂᏃᎩᏍᎩ,ulhtsvtakwata tuninhokihsv tininhokihski
train,training_data/processed/sentence_audio/Sentence_for_entry_1643.wav,ᎦᏚ ᎠᏃᏢᏗᏍᎪ ᎤᏣᎴᏍᏗ,katu anolhvhtihsko utsalehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0796_01.wav,ᏒᎦᏔ ᎤᏩᏂᏒ ᎤᎩᏍᏗ ᎤᏕᏒᎢ,svkhtha uwanhsv ukihsti utehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0029.wav,ᎤᏪᏘ ᎠᎿᏬ ᎠᎯᏓ ᎨᏐ ᎤᏓᏣᎦᎵᏗ,uwethi anhawo ahita kehso utatsakalhti
train,training_data/processed/sentence_audio/Sentence_for_entry_0204.wav,ᏦᎢᎭ ᏗᎨᏛᏍᏗ ᏚᏃᏟᏅᏒᎢ,tso'iha tikethvhsti tunhotlhinvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0389.wav,ᎦᎵᏦᏕ ᎠᏁᏍᎨᏍᎬ ᏥᏍᏕᎵᎭ,kalhtsote anhehskehskv tsihsteliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0281.wav,ᎦᎪ ᎠᎦᏔᎯ ᏄᎵᏍᏔᏂᏙᎸᎢ,kako akhthahi nulhsthanitolv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0174.wav,ᎪᎱᏍᏗᏍ ᎠᏝᏫᏗᏍᎩ ᏣᏚᎵ,kohuhstihs alhawitihsk tsatuli
train,training_data/processed/sentence_audio/Sentence_for_entry_0926.wav,ᏑᏕᏘᏴᏓ ᏥᎨᏒ ᎪᎯ ᎢᎦ ᏍᏓᏯ ᎤᏁᏐᏯᏒᎢ,sutethiyvta tsikehsv khohi ika hstaya unehsoyhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0284.wav,Ꮎ ᎠᏧᏣ ᎠᎨᏳᏣ ᎠᎦᏔᏍᏓᏁᎭ,na atshutsa akeyhutsa akhthahstaneha
train,training_data/processed/sentence_audio/Sentence_for_entry_0009.wav,ᎠᏲᎤᏟ ᎠᏍᎦᏯ ᎠᏓᏕᎬ ᏥᎪᏩᏘᎭ,ayo'ulhi ahskaya atatekv tsikowahthiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0197.wav,ᎠᏂᏴᏫᏯ ᎤᏂᎸᏉᏗ ᎤᎾᏁᏍᏗ,aniyvwiya unilvkwhti unanhehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1288.wav,ᎯᎠ ᏗᎧᏁᏌᎢ ᏧᏏᏩ,hi'a tikhanehsa'i tsuhsiwha
train,training_data/processed/sentence_audio/Sentence_for_entry_0745.wav,ᎪᏍᏚ ᏓᎩᏴᏍᏙᏯᏍᏗᏍᎪᎢ,khohstu takhiyvhstoyhstihsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1304.wav,ᎧᏄᏲᎳᏗᏍᎬᏛ ᏥᏓᏥᏴᎠ,khanuyolatihskvtv tsitatsiyv'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1778.wav,ᎦᏙ ᎠᏛᏁᎲ ᎤᏪᎿᎢ ᏄᎵᏍᏔᏁᎢ,kato atvnehv uwenha'i nulhsthane'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0312.wav,ᏔᎷᎩᏍᎩ ᎦᎨᏓ ᎤᎴᏙᏗ ᎤᏁᏟᏔᏅᎢ,thalukihski kaketa ulehtohti unelhthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1536.wav,ᎪᎱᏍᏗ ᎤᏓᏴᎳᏔ ᏚᏩᎢᏢᎢ,kohuhsti utayvlatha tuwa'ilhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0936.wav,ᎦᏂ ᎤᏲᎸ ᎦᏅᏬᎢ,ka'ni uyolhv kanvwo'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1618.wav,ᎤᎿᏬ ᎠᏲᏍᏓ ᎠᏏᎳᏛ ᎦᏄᏴᎯᎲᎢ,unhawo ayohsta ahsilatv kanuyvhihv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0639_01.wav,ᏚᏳᎾᏍᏗᎢ ᏕᎬᏙᎯᎠ,thuyunhsti'i tekvthohi'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1382.wav,ᎢᎦ ᎡᎯ ᏅᏓ ᎤᏔᎾ ᏏᏅ ᏒᏃᏱ ᎡᎯ ᏅᏓ ᎨᏒᎢ,ika ehi nvta uthana hsinhv hsvnoyi ehi nvta kehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0704.wav,ᎯᎠ ᎠᏍᎦᏯ ᏗᎨᏫ,hi'a ahskaya tikhewi
train,training_data/processed/sentence_audio/Sentence_for_entry_1660.wav,ᎦᏙ ᎤᏍᏗ ᎠᏂᎩᏍᎪ ᎤᎾᎦᏐᏣᏁᏓ,kato uhst anikihsko unakhsotsaneta
train,training_data/processed/sentence_audio/Sentence_for_entry_1143_02.wav,ᏝᏬᏚᎯ ᎤᏅᏨ ᏚᎿᏒᏝ,lhawothuhi unvtsv tunhahsvtlha
train,training_data/processed/sentence_audio/Sentence_for_entry_0237.wav,ᎢᎦᏓ ᎠᏂᏲᏍᎩ ᎠᏂᏴᎩ ᏄᎾᎵᏍᏔᎾ,ikata aniyohski aniyhvkhi nunalhsthana
train,training_data/processed/sentence_audio/Sentence_for_entry_0021.wav,ᎤᏗᏞᎦ ᎱᏓᎸᎥᎦ ᎠᏓᏃᏲ,utilhehka hutalv'vka athanoyo
train,training_data/processed/sentence_audio/Sentence_for_entry_0796_02.wav,ᎭᏓᎩ ᎠᎿᏬ ᎠᏏᎳᏛ ᏥᎦᏓᎠ,hataki anhawo ahsila'tv tsika'ta'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1775.wav,ᎦᎶᏇ ᎤᏒᏕᎾ ᎠᏋᏯ,kalokwe uhsvtena akwvya
train,training_data/processed/sentence_audio/Sentence_for_entry_1133_01.wav,ᎯᎳ ᎢᎦ ᏧᎬᏩᎶᏗ,hila ika tsukvwalhti
train,training_data/processed/sentence_audio/Sentence_for_entry_0759.wav,ᏚᏳᎪᏛ ᎬᏃᎯᏎᎭ,tuyukhtv kvnohihseha
train,training_data/processed/sentence_audio/Sentence_for_entry_1698.wav,ᎣᎩᎾᎵ ᎣᎩᎾᎵᎪᎯ ᏬᎩᏁᏙᎸ ᏅᏓᎩᎢ,okinali okinalikohi wokinetolv nvtaki'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0390.wav,ᎤᏍᏘᎬ ᎠᏍᏕᏲ ᎠᎨᏳᏣ,uhsthihkv ahsteyo akeyhutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_1344.wav,ᎬᏟ ᏧᏲᎯ ᎩᏟ ᎠᎩᏍᎪᎵᏗ,khvlhi tsuyhohi kilhi akhskolhti
train,training_data/processed/sentence_audio/Sentence_for_entry_0516.wav,ᏞᏍᏗ ᏥᎯᏰᎢᏍᏔᏂ ᎤᏍᏗᎢ,lhehsti tsihiyehsthani uhsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0249.wav,ᎠᏤᏍᏙ ᎦᎾᎥ ᎠᎾᏁᎯᎲ ᎠᏂᏧᏣ,atsehsto kana'v ananhehihv anitshutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_1738.wav,ᏴᏫ ᎤᏍᎧ ᎤᏩᏛᎲ ᎠᏍᎪᏍᎬᎢ,yvwi uhskha uwhahthvhv ahskohskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0858.wav,ᏍᎪᎯ ᏂᏕᎦᏛᎥ ᏒᎩ ᏗᎦᎪᏗ ᏚᏩᏒᎢ,skohi nitekhtv'v hsvki tikakhohti tuwhahsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0234_02.wav,ᏥᏍᏆᏛ ᏥᏰᏫᏍᎬ ᏰᎦᏟ ᏓᏥᏴᏈᏛᏂ,tsihskwa'tv tsiyewihskv yhe'kalhi tatsiyvhkwitvni
train,training_data/processed/sentence_audio/Sentence_for_entry_0948.wav,ᎪᎳ ᏱᎩ ᏂᎪᎯᎸ ᎦᏃᎭᎵᏙᎰᎢ,kola yiki nikohilv kanohalitoho'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0909.wav,ᎭᏢ ᏣᏁᏎ ᏣᎵᏍᏚᎶ,halhv tsanehse tsalhstulo
train,training_data/processed/sentence_audio/Sentence_for_entry_1175.wav,ᎯᎳ ᎢᏧᏕᏘᏴᏓ ᎤᏁᎳᏕᎢ,hila itsutethiyvta unhela'te'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1736.wav,ᎤᏏᏩ ᏔᎷᎩᏍᎩ ᎡᏍᎬᏏ,uhsiwha thalukihski ehskhvhsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0358.wav,ᎠᎹᏱ ᏫᏔᎵᏔᏚᎦ,amayi withalhthatuka
train,training_data/processed/sentence_audio/Sentence_for_entry_1435.wav,ᏎᎳᏉᏯ ᏍᏓᏱ ᎠᎪᏩᏛᏗ ᎦᏄᎸᏒᎢ,selakwoya hstayi akowahthvhti kanulvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1542.wav,ᎪᎯ ᎢᎦ ᎤᏕᏘᏱᎭ ᏦᏍᏓᏓᏅᏟ,khohi ika utethiyiha tsohstatanhvtlhi
train,training_data/processed/sentence_audio/Sentence_for_entry_1056_02.wav,ᎦᎪ ᏂᏓᏳᏅᏅ ᎪᏪᎵ ᎯᎾᎩ,kako nitayunvnv kowheli hinaki
train,training_data/processed/sentence_audio/Sentence_for_entry_1600.wav,ᏦᎳᏂ ᎯᏍᏚᎢ ᎠᎧᏬᏍᏗᎭ,tsolani hihstu'i akhawohstiha
train,training_data/processed/sentence_audio/Sentence_for_entry_1807.wav,ᎠᎹᏱ ᎭᏫᏂ ᎤᏲᎱᏎᎸ ᏩᏥ,amayi hawini uyohuhselv watsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0151.wav,ᎯᎠ ᎠᏧᏣ ᎠᎫᏌ ᎠᏴᏫᏯᎢ,hi'a atshutsa akuhsa ayvwiya'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0916.wav,ᏣᏕᎶᎰᏎᏍ ᎥᏍᎩᎾ ᏣᏁᎫᏗᏍᎬ,tsatelohohsehs vhskina tsanekutihskv
train,training_data/processed/sentence_audio/Sentence_for_entry_1226.wav,ᎦᎪ ᏧᏓᏘᎿ ᎢᏣᏓᎷᎬᎢ,kako tsutathinha itsatalhkv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1412.wav,ᎣᏏ ᎾᏆᏛᎿᏕᎦ,ohsi nakwatvnhateka
train,training_data/processed/sentence_audio/Sentence_for_entry_1113.wav,ᎯᎳ ᎢᏴ ᎬᏂᏍᎪ ᎧᏄᎦᏟ,hila iyv kvnhsko khanukalhi
train,training_data/processed/sentence_audio/Sentence_for_entry_1243.wav,ᎤᏪᏘ ᏧᎳᏍᎩ ᎤᎭ ᎡᏥ,uwethi tsulahski uha etsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0149.wav,ᎢᏤ ᎦᏄᎸᏒ ᏙᎯᏳ ᎤᏬᏚᎯ ᎠᎪᏩᏛᏗ ᎨᏐᎢ,itse kanulvhsv tohiyu uwotuhi akowhahthvhti kehso'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0804.wav,ᎦᏙᎲ ᏂᏗᏤᏅᏓ ᏧᏫᎬᏯᏂᏍᎬ,katohv nititsenvta tsuwikvyanihskv
train,training_data/processed/sentence_audio/Sentence_for_entry_0345.wav,ᎭᎵᏍᎫᏯ ᏕᎭᏓᏂᎸᎨᏍᏗ,halhskuyha tehatanilvkehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1414.wav,ᎢᏤ ᎣᏏ ᎠᏓᏍᏓᏴᏗ ᎤᏓᏒᏅ ᎠᎾᏓᎪᎾᏘᏗᏍᎬᎢ,itse ohsi atahstayhti utahsvnhv anatakonathtihskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1796_02.wav,ᎤᏬᏝᏍ ᏗᏍᏓᏓᏅᏟ,uwolhahs tihstatanhvtlhi
train,training_data/processed/sentence_audio/Sentence_for_entry_1470.wav,ᏑᏕᏘᏴᏓ ᏥᎨᏒ ᏣᎩᏩᏒ ᎯᎠ ᏩᏥ,sutethiyvta tsikehsv tsakhiwahsv hi'a watsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1124.wav,ᎭᏢ ᏫᎦᎶᎯ ᏍᏓᎵᎢ,halhv wikalohi hstali'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0938.wav,ᎦᎪ ᎣᏂ ᎤᏩᏂᏙᎴ ᎪᏍᏛᏂᏍᏗ,kako onhi uwanitole kohstvnihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0551.wav,ᏓᏓᏁᏎᏍᎬ ᎤᏮᏔᏂᏓᏍᏗ ᎤᏯᎸ ᏧᏓᏁᏎᏍᏗ ᎠᏥᏔᏲᏎᎳ,tatanhehsehskv uwhthanitahsti uyhalv tsutanhehsehsti atsithayohsela
train,training_data/processed/sentence_audio/Sentence_for_entry_0656.wav,Ꮎ ᎠᏍᎦᏯ ᎠᏣᎳᎩ ᏗᏓᏅᏫᏍᎩ,na ahskaya atsalaki titanhvwihski
train,training_data/processed/sentence_audio/Sentence_for_entry_1478.wav,ᏑᏒᎯᏓ ᎮᏙᎸ ᏔᎵᏁᎢ ᎢᎮᏙᎸᎢ,suhsvhita hetolv thaline'i ihetolv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1813.wav,ᎤᏍᎦᏎᏗ ᎥᏳᎩ ᎤᏂᏴᎲᎢ,uhskahsehti vyhuki uniyvhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1041.wav,ᏐᎢ ᎪᎨᏱ ᎢᏴ ᏛᏑᎵᎪᏥ ᏓᏕᏲᎲᏍᎬᎢ,so'i kokeyi iyv tvhsulkotsi tateyhohvhskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1161.wav,ᎤᏒ ᏂᎨᏒᎾ ᏱᎩ ᎢᎦ ᎨᏐᎢ,uhsv nikehsvna yiki ika kehso'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1003.wav,ᎭᏰᎵᏍᏗ ᎬᏗ ᏓᏥᏘᏏᎶᎥᎢ,hayelhsti kvhti tatsithihsilo'v'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1349.wav,ᎪᎩ ᎤᏗᏞᎩ ᏗᏛᎪᏗ ᎾᏂᏪᏍᎬ ᎶᎶ,koki utilhehki tithvkoti naniwehskv lolo
train,training_data/processed/sentence_audio/Sentence_for_entry_0751.wav,ᎦᏙ ᎤᏍᏗ ᏧᎵᏑᏫᏓ ᏚᎵᏲᎭ,kato uhsti tsulhsuwhita tuliyoha
train,training_data/processed/sentence_audio/Sentence_for_entry_0977_01.wav,ᎦᏅᏠᏍᏗ ᏫᎾᏌᎾᎩ,kanvlhohsti whinhsanaki
train,training_data/processed/sentence_audio/Sentence_for_entry_0986.wav,ᏄᏝᏂᎬᎬ ᎬᏗᏍᎪ ᏳᏩᏌᏆᎴᏝ Ꮎ ᎤᏔᎾ ᎦᏆᏘᏗ,nulhanikvkv khtihsko yuwahsakwalelha na uthana kakwathti
train,training_data/processed/sentence_audio/Sentence_for_entry_1514.wav,ᎯᏍᏚᎲᎦ ᎦᎶᎯᏍᏗᎢ ᏛᎦ ᏕᎯᏴᏗᎭ,hihstuhvka kalohihsti'i thvhka tehiyhtiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0651.wav,ᏧᎾᏓᎯᎵᏓᏍᏗ ᎡᎦ ᏗᏘᏲᎯᎯ,tsunatahi'litahsti eka tithiyohihi
train,training_data/processed/sentence_audio/Sentence_for_entry_0618.wav,ᏓᏍᎩᎾᏗᏍᎪ ᎪᎱᏍᏗ ᏳᎿᎸᏍᏔᎾ,tahskinatihsko kohuhsti yunhalvhsthana
train,training_data/processed/sentence_audio/Sentence_for_entry_0344.wav,ᏍᏆᎵᏍᎪᎸᏓᏏ ᎠᎩᏬᏂᎯᏍᏗᎢ,skwalhskolhtahsi akiwonihsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0356.wav,ᎠᎹᏢᏙᏗ ᎯᎧᎵᏣ,amalhtohti hihkhalitsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0347.wav,ᏦᎳᏂ ᎤᎵᏍᏆᎷᏓ ᎤᏍᏗ ᎠᏧᏣ,tsolani ulhskwaluta uhsti atshutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0887.wav,ᎭᎴ ᏄᎶᏒᎢ,hale nulohsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1336.wav,ᎪᏍᏚᎭ ᏄᎵᏍᏔᏅ ᎤᏑᎸ ᎤᏅᏣ,khohstuha nulhsthanv uhsulv unvtsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0655.wav,ᏣᎾᏔᏍ ᎤᎿ ᎦᏁᎸ ᏗᏓᏁᏎᏍᎩ,tsanhthahs unha kanelv titanhehsehski
train,training_data/processed/sentence_audio/Sentence_for_entry_1721.wav,ᏧᏌᎨ ᏗᎿᏬᏍᏙᏗ ᏚᎿᏬᏍᏗ,tsuhsake tinhawohstohti tunhawohsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1296_02.wav,ᎠᎵᏣᏙᎲᏍᎩ ᎧᏃᎮᏓ ᏚᎵᏣᏙᏁᎸ ᏴᏫ,alhtsatohvhski khanoheta tulhtsatonhelv yvwi
train,training_data/processed/sentence_audio/Sentence_for_entry_0665.wav,ᎭᏢ ᏗᏓᏘᏂᏙᎯ ᎢᏣᏓᏡᎬᎢ,hatlhv titathinhitohi itsatalhkv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1527.wav,ᎤᏓᏅᏙ ᎤᎴᏫᏍᏓᏁᎸᎢ,utanhto ulewhihstanelv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1624.wav,ᎤᏅᏉᎳᏛ ᎤᏍᎪᎸᏨ ᎤᎶᎩᎸ ᎤᎵᎦᎵᏴᎭ,unvkwholthv uhskolvtsv ulokilv ulhkaliyvha
train,training_data/processed/sentence_audio/Sentence_for_entry_0135.wav,ᏔᎵ ᏧᏒᎯᏓ ᎢᎪᎯᏓ ᎤᎩᏟᏲᏨᎢ,thali tsuhsvhita ikohita ukilhiyotsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1265.wav,ᎧᎶᏪᎩᏗ ᏦᏍᏓ ᏗᎨᏛᏍᏗ ᏓᏙᏢᏍᎪᎢ,khalowekhti tsohsta tikethvhsti tatolhvhsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1718.wav,ᎤᏅᏗ ᎤᎸᏉᏗ ᎤᏗᏔᏍᏗᎢ,unvti ulvkwti utithahsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1325.wav,ᎩᎳᏊ ᏫᏓᏗᎷᏥ,khilakwu witatiluhtsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1419.wav,ᏗᏌᏛᏗ ᎬᏗ ᏕᎦᏂᏱᏍᎪ ᏥᏍᏚ,tihsatvti kvhti tekaniyihsko tsihstu
train,training_data/processed/sentence_audio/Sentence_for_entry_0115.wav,ᏂᎪᎯᎸ ᎠᎦᏟᏱ ᎨᏐ ᎤᏓᏍᏕᏟᏗᎢ,nikohilv akalhiyi kehso utahstelhti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1150.wav,ᎢᎾᏓᏬᎤᎦ ᎰᏩ,inatawo'uka howa
train,training_data/processed/sentence_audio/Sentence_for_entry_1324_02.wav,ᎩᎳ ᏫᏥᏍᏚᎲᎦ ᏦᎳᏂ,khila witsihstuhvka tsolani
train,training_data/processed/sentence_audio/Sentence_for_entry_0348.wav,ᎭᎵᏍᏇᏚᎩ ᏥᎪᎵᏯ,halhskwethuhki tsikoliya
train,training_data/processed/sentence_audio/Sentence_for_entry_1052.wav,ᎦᏙ ᎤᏍᏗ ᎰᏢᏍᎦ,kato uhsti holhvhska
train,training_data/processed/sentence_audio/Sentence_for_entry_0886_02.wav,ᎠᎯᏓ ᎤᎶᏒ ᎠᏥᎪᎵᏰᎠ,ahita ulohsv atsikoliye
train,training_data/processed/sentence_audio/Sentence_for_entry_0808.wav,ᎦᏙ ᎤᏍᏗ ᎤᎵᏑᏫᏓ ᏘᏑᏫᏍ,kato uhsti ulhsuwhita thihsuwhihs
train,training_data/processed/sentence_audio/Sentence_for_entry_1590.wav,ᎠᏓ ᎤᏪᏘ ᎤᎪᏍᎦ,ata uwethi ukohska
train,training_data/processed/sentence_audio/Sentence_for_entry_0254.wav,ᎠᏥᎳ ᎪᏢᏗ ᏍᎩᏗᏏ,atsila kolhvhti hskitihsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1152.wav,ᎦᏙ ᏙᏛᏔᏂ Ꮎ ᏗᏯᏖᎾ,kato tothvhthani na tiyhahthena
train,training_data/processed/sentence_audio/Sentence_for_entry_0054.wav,ᏙᏳ ᎠᏂᏓᏪᎯ ᎨᏐ ᎢᎦᏓ ᎠᏂᏣᎳᎩ,toyu anitawehi kehso ikata anitsalaki
train,training_data/processed/sentence_audio/Sentence_for_entry_0156.wav,ᎠᏲᏁᎦᏍ ᏍᏓᎵᎢ ᎠᎬᎿᎨᎢᎨ,ayonekahs hstali'i akvnhake'ikhe
train,training_data/processed/sentence_audio/Sentence_for_entry_0301.wav,ᎯᎳ ᎢᎦ ᎯᏯᏈᏴᎡᎴ,hila ika hiyakwiyv'ele
train,training_data/processed/sentence_audio/Sentence_for_entry_0668.wav,ᏐᏁᎳ ᏍᎪᎯ ᎢᏯᏂᎢ ᏗᎾᏕᏠᏆᏍᎩ ᏚᏂᏍᏆᏛ ᎪᎯ ᎪᎨᏱ,sonhela hskohi iyani'i tinatelhkwahski tunihskwa'tv khohi kokeyi
train,training_data/processed/sentence_audio/Sentence_for_entry_0514.wav,ᎯᏰᎩ ᎠᎪᏎᎳ ᎤᏰᏨᎢ,hiyeki akohsela uyetsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0912.wav,ᏦᎢᎭ ᏗᎪᏍᏛᏂᏍᏗ ᏘᏄᎦ ᎤᎾᎳᏍᎦᎵᏗᎢ,tso'iha tikohstvnihsti thinuka unalahskalhti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0179.wav,ᏗᏁᏍᎨᏍᎩ ᎠᏟᎶᏍᏗ ᎬᏗᏍᎪ ᎠᏟᎶᏍᎬ ᎢᏴ ᎤᏍᏆᎵᏍᏗ ᏯᏖᎾ,tinhehskehski alhilohsti kvhtihsko alhilohskv iyv uhskwalhsti yhahthena
train,training_data/processed/sentence_audio/Sentence_for_entry_1616.wav,ᎭᏰᎵᏍᏗ ᎬᏗ ᏓᏍᏆᎸᏍᎦ ᏚᎿᏑᎦᏢᎢ,hayelhsti kvhti tahskwalhska tunhahsuhkalhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0463.wav,ᎯᏲᎵᎩᏍ ᎩᎶ ᎠᏒᏆᎶᏍᎩ ᏧᎸᏫᏍᏓᏁᎯ,hiyolikihs khilo ahsvkwalohski tsulvwhihstanehi
valid,training_data/processed/sentence_audio/Sentence_for_entry_1838.wav,ᏩᏂᎨ ᎠᏆᏍᏙ ᎤᏮᏙᏗ ᎤᎸᏉᏗ,wanike akwhsto uwhtohti ulvkwhti
train,training_data/processed/sentence_audio/Sentence_for_entry_0687.wav,ᏦᏍᎪ ᏧᏒᎯᏓ ᏧᎾᏓᏍᏚᏗ ᎤᏴᏍᏗ ᏚᏭᎪᏓᏁᎸ ᏗᎫᎪᏗᏍᎩ,tso'hsko tsuhsvhita tsunatahstuti uyvhsti tuwukhtanelv tikukhtihski
train,training_data/processed/sentence_audio/Sentence_for_entry_1805.wav,ᎦᏙ ᏥᏣᏰᏘᏍᎦ,kato tsitsayetska
train,training_data/processed/sentence_audio/Sentence_for_entry_1533.wav,ᏄᎾ ᏚᏓᏅᏅ ᎠᏰᏟ ᎠᎢ,nuna tutanvnhv ayelhi a'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1080.wav,ᎦᎷᏯᏍᏗ ᎫᎭᎵᏗ ᎠᏲᏢᏍᎦ,kaluyhsti kuhalhti ayolhvhska
train,training_data/processed/sentence_audio/Sentence_for_entry_1836.wav,ᏩᎶᏏ ᎾᏂᏪᎠ,walohsi naniwe'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0050.wav,ᏑᏕᏘᏴᏓ ᎢᏳᏓᎵ ᎢᏤ ᏓᏆᎴᎳ ᎠᏓᏅᏍᎪᎢ,sutethiyvta iyutali itse takwalela atanvhsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1000.wav,ᎨᏛ ᎦᏔ ᎠᎾᎦᎵᏍᎩ ᎠᏨᏍᏗ,kethv katha anakalihski atsvhsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1261.wav,ᏨᏍᎩᏃᎢᏍ ᎡᎯ ᏎᏓᏂ,tsvhskino'ihs ehi hsetani
train,training_data/processed/sentence_audio/Sentence_for_entry_1271.wav,ᎧᎾᏥᏍᏕᏥ ᎠᏂᏃᎯᎵᏙᎭ ᏙᏱ,khantsihstetsi aninohilitoha toyi
train,training_data/processed/sentence_audio/Sentence_for_entry_1453_02.wav,ᏏᏊ ᎠᏆᏚᎵ ᎠᎹ,sikwu akwatuli ama
train,training_data/processed/sentence_audio/Sentence_for_entry_1311.wav,ᎧᏴᏐᎵ ᎠᏓᏁᎦᎵ ᎤᏗᏞᎩ ᎠᎦᎵᏍᎬ ᎢᏳᏍᏗ,khayvhsoli atanekali utilhehki akalihskv iyuhsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1659.wav,ᎠᏴᎩ ᎤᎦᏎᏍᏗ ᎤᎵᏘᏍᏗ ᏂᎨᏒᎾ ᎤᏰᎸᏒᎢ,ayhvkhi ukhsehsti ulthihsti nikehsvn uyelvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1693.wav,ᎤᏓᏅᏘᏴ ᎢᏳᏍᏗ ᏥᎸᏉᏗ,utanhthiyv iyuhsti tsilvkwoti
train,training_data/processed/sentence_audio/Sentence_for_entry_1001.wav,ᎦᏘᏗ ᎤᏲᎱᏏ ᎤᎿᏬᎩᎢ,kathti uyohuhsi unhawoki'i
